Image_Path,Label,Hu_0,Hu_1,Hu_2,Hu_3,Hu_4,Hu_5,Hu_6
28-05-2024/LSIL\5468.png,LSIL,0.0010201468161581762,9.415079915172053e-10,7.599858033366993e-12,6.692168975520739e-13,1.2385499352047256e-24,1.4539793200586228e-18,-8.624063326993637e-25
28-05-2024/LSIL\5469.png,LSIL,0.0009919614693092032,7.936745471921647e-09,2.581227693361988e-12,7.129097737395041e-12,-5.579256137845023e-24,4.1939231880159414e-16,3.006870242521992e-23
28-05-2024/LSIL\5492.png,LSIL,0.0009524580911158341,1.8342341890538158e-09,5.646280365737176e-13,2.9337804300230497e-12,-3.159067972882565e-24,3.445230090250963e-17,-2.0682967112172954e-24
28-05-2024/LSIL\5493.png,LSIL,0.0006905789822213469,1.3666557527807114e-11,7.388719148005618e-15,6.45362748562423e-15,4.2272696264084385e-29,1.1531895587124895e-21,-1.4107673327190653e-29
28-05-2024/LSIL\5494.png,LSIL,0.0011350911493546675,1.0931413659572871e-08,1.9741921653312016e-11,8.181686823268029e-13,-3.258809031774151e-24,-8.141455655857415e-17,-4.387037738207547e-25
28-05-2024/LSIL\552.png,LSIL,0.0009922925533840921,1.2973463242517916e-08,1.9019265811905277e-11,8.795362896212246e-12,-7.748253132244312e-23,-6.486842438567138e-16,8.328911059710122e-23
28-05-2024/LSIL\553.png,LSIL,0.001060662626726317,7.624834793145827e-09,9.78435913236492e-13,5.371666014022361e-12,1.0444488674962414e-23,9.995143649349342e-17,6.5244604936030894e-24
28-05-2024/LSIL\554.png,LSIL,0.0010629072126371686,1.2779355660249628e-08,5.703063120248272e-11,5.900350853908113e-12,-1.0251925317826709e-22,-6.167701357271445e-16,-3.4710033729199435e-23
28-05-2024/LSIL\5548.png,LSIL,0.0011982158511734241,4.365140585242011e-09,1.5871464820673136e-12,7.875280876699294e-12,-1.9039651848876578e-23,-5.149032731565837e-16,-2.0314875387531997e-23
28-05-2024/LSIL\5549.png,LSIL,0.0008090629079873745,2.379472665843049e-09,1.8025673126806212e-12,3.354467600102797e-13,-2.553622657597221e-25,-1.990410303828406e-18,-5.319585017515204e-26
28-05-2024/LSIL\555.png,LSIL,0.0010765753344008193,6.3769242653899505e-09,2.1632353336623708e-12,1.1125991542681159e-12,-1.725780614927033e-24,-8.205826348720584e-17,3.1944097468498087e-26
28-05-2024/LSIL\556.png,LSIL,0.0011454911915107513,1.5764150948408944e-08,3.1852528822522976e-11,3.3819499976848883e-11,-1.1048588248002319e-21,-1.7338880218261442e-15,1.0670322038103155e-22
28-05-2024/LSIL\557.png,LSIL,0.0012218979913544738,4.7522134005614164e-08,2.446283619317179e-11,2.620692760123621e-12,-2.6169238277075914e-24,5.403625957963802e-16,-2.0819660118368994e-23
28-05-2024/LSIL\5571.png,LSIL,0.000701007227360851,1.3068570921829326e-10,6.17056799221352e-14,3.4939477629842568e-15,2.367795734474759e-29,-2.1760300522397988e-20,4.551136695553897e-29
28-05-2024/LSIL\558.png,LSIL,0.001215581928666072,2.062281711511642e-09,3.210146320127568e-11,8.651136549863187e-11,-1.5602211178796063e-22,-3.3825285798520783e-15,-4.556356474405576e-21
28-05-2024/LSIL\559.png,LSIL,0.0011267837535543293,1.4632640192338315e-08,5.302472764623435e-12,4.955378322417138e-11,-5.9716212160157105e-22,-5.181957164557754e-15,-5.372327229201656e-22
28-05-2024/LSIL\5648.png,LSIL,0.0013508587581674357,2.559525255736111e-10,4.98569748853057e-11,2.1341823281723176e-11,6.957156115122055e-22,-3.275822264966704e-16,-2.4923005917432387e-23
28-05-2024/LSIL\5666.png,LSIL,0.000745866165470429,1.372059700898158e-09,2.055245200635585e-13,9.30520160638714e-14,4.5645715596788335e-27,2.1921316033492397e-18,-1.2031513472008923e-26
28-05-2024/LSIL\5667.png,LSIL,0.0007007255234280438,1.6794960915472382e-10,1.0085518784402871e-13,7.883079539379132e-16,-4.312611921294719e-30,-1.005018155654762e-20,5.550503778133354e-30
28-05-2024/LSIL\5668.png,LSIL,0.0007209539307039749,3.760673495687593e-10,3.773349956727554e-12,1.1243032386165992e-13,6.778283429756979e-26,2.1263789964677258e-18,-2.771484967513435e-26
28-05-2024/LSIL\5669.png,LSIL,0.000706140270066782,1.3660462343064825e-12,4.02436048334452e-15,2.9204073956646655e-15,4.112058576382409e-30,-2.4168490777115335e-21,9.128404816345755e-30
28-05-2024/LSIL\5670.png,LSIL,0.0006950882911511524,1.0149081520391913e-11,5.48181620419491e-16,1.767060692481323e-15,1.6970140629081975e-30,5.54607272529906e-21,3.8055135254694417e-31
28-05-2024/LSIL\5671.png,LSIL,0.0006956285162333423,4.92408935566243e-12,2.6303563589009853e-15,1.6034215979629624e-15,-8.167909206298237e-31,2.839463001741857e-23,3.189993781411312e-30
28-05-2024/LSIL\5672.png,LSIL,0.0007924628242871396,5.600389649909769e-10,6.773999945264372e-13,5.291924635047728e-13,-7.21876158597359e-26,-9.755788760843448e-18,3.0850923967561887e-25
28-05-2024/LSIL\5673.png,LSIL,0.0007138584378692944,8.018768515597915e-10,7.059919485066804e-13,1.4301420115762742e-13,-4.4626132627560253e-26,-4.025940716867763e-18,8.578461670078384e-27
28-05-2024/LSIL\5674.png,LSIL,0.0007185882162712384,3.3576338762008434e-09,4.184640125817767e-12,5.3274206917742573e-14,1.327121801401865e-27,-1.5957816567498217e-18,-2.5118820679078553e-26
28-05-2024/LSIL\5719.png,LSIL,0.0006943750096775397,7.341726534260329e-12,1.2108588849460358e-14,7.018363979275879e-15,3.452511181184795e-29,-8.85935105530349e-21,-5.471778186968447e-29
28-05-2024/LSIL\5720.png,LSIL,0.0006981275331722249,6.926160810581432e-12,1.5973098397482863e-15,2.3608658384858695e-15,2.9604703167776447e-30,6.158819125411111e-21,3.5005973638811396e-30
28-05-2024/LSIL\5721.png,LSIL,0.0006952485433274863,3.927108502889837e-12,8.152302209856978e-16,3.380255602386323e-16,1.4022499618973663e-31,4.944359652617408e-22,-1.0873719325200656e-31
28-05-2024/LSIL\5722.png,LSIL,0.0007032772946592258,8.887635833274138e-12,1.7777360092098062e-15,2.1447199535803148e-14,5.450744944989324e-29,-6.138334061170249e-20,1.20693399934214e-28
28-05-2024/LSIL\7.png,LSIL,0.000687229356335213,5.319698057609512e-12,1.5215726212895594e-14,4.351029924070468e-15,2.8549901984405643e-30,9.625996170228447e-21,-3.528723589800778e-29
28-05-2024/LSIL\8.png,LSIL,0.0006851343444911202,3.0645475708110747e-12,6.713184093657345e-16,1.5859027979872726e-15,-1.6281587080097638e-30,2.3091019502158343e-21,-1.636356323548084e-31
28-05-2024/LSIL\8489.png,LSIL,0.001697965627734588,1.1533056478855364e-09,4.491004119203321e-11,3.800142495260401e-11,-1.5554437426126612e-21,1.2803555181731019e-15,2.125459461068675e-22
28-05-2024/LSIL\8772.png,LSIL,0.0006618308037477565,2.275338778711672e-13,4.2641723794055995e-17,1.4491144859508752e-16,8.85277300917254e-33,-3.9123354786900423e-23,7.168612867565788e-33
28-05-2024/LSIL\8773.png,LSIL,0.0006622682740730309,1.2280875026449678e-12,1.5113085678844157e-16,4.000347444171021e-16,-2.2167009823813806e-32,1.459480670156589e-22,9.583067977719477e-32
28-05-2024/LSIL\8774.png,LSIL,0.0006682192093732647,4.348696335595072e-11,1.6244250478020218e-14,5.9547294571688505e-15,-5.649598224277865e-29,-3.79967574464958e-20,1.5431725062756e-29
28-05-2024/LSIL\8775.png,LSIL,0.0006814803196616909,8.696225159343032e-11,3.1177251448108154e-14,3.989077387213576e-14,-8.229003969263636e-28,-2.248488535083198e-19,-1.1409986175567965e-27
28-05-2024/LSIL\8776.png,LSIL,0.0006705965984863875,9.46703862270214e-12,4.986258835900372e-16,1.6373240434812302e-15,1.4584261760878054e-30,-3.3654479765846005e-21,-2.4830482564841205e-31
28-05-2024/LSIL\8777.png,LSIL,0.000666815643346425,4.918951569094577e-12,5.355050324771021e-15,3.979162241765095e-15,-1.8298721273404867e-29,-8.7460428352315e-21,1.5974001111300712e-30
28-05-2024/LSIL\8778.png,LSIL,0.0006901616752849297,5.19215711295979e-10,2.8759624505347277e-13,1.2845307043003818e-13,-2.154086126793367e-26,-2.89074680643392e-18,-1.2064476986890062e-26
28-05-2024/LSIL\8779.png,LSIL,0.00066432433312507,4.0829844352802566e-12,7.456510162074125e-17,7.390850642809375e-16,4.0976856458671967e-32,-1.4712676432485999e-21,1.685957559781293e-31
28-05-2024/LSIL\8780.png,LSIL,0.0006632179009926444,2.5973661973598165e-13,1.3824704900079813e-16,3.0075578120016667e-16,3.0695187484239174e-32,-8.528758443745089e-23,5.309197433953087e-32
28-05-2024/LSIL\8781.png,LSIL,0.0006628083819591972,2.0986200688379218e-13,3.46557779400875e-16,1.7224907874766646e-16,3.6203765357061115e-32,-7.675135926276354e-23,2.1456952287832759e-32
28-05-2024/LSIL\9160.png,LSIL,0.0017968951109761156,7.152066690306669e-08,8.448478076999651e-11,3.1070446581276885e-11,1.0875813761476269e-21,-2.7789345393244625e-15,1.1624330189176531e-21
28-05-2024/LSIL\9161.png,LSIL,0.0016331063644402838,3.191441850784054e-10,2.3484327307313013e-12,3.369147608049804e-11,2.940950277719418e-22,-4.137964888716749e-17,-5.762738505277686e-23
28-05-2024/LSIL\9162.png,LSIL,0.000833914173181124,6.942947871011606e-09,7.442405819832576e-12,2.644343492268379e-12,-1.0587546181361603e-23,-2.1001810654618064e-16,-5.0516570417535506e-24
28-05-2024/LSIL\9163.png,LSIL,0.0007512251984268374,5.424621501647048e-10,6.689235568097527e-13,9.044409261671256e-14,1.0251524577481864e-26,-7.084338287263078e-19,-1.9743501470347692e-26
28-05-2024/LSIL\9164.png,LSIL,0.0007293060236463501,3.633094962714025e-12,1.1716134332223317e-14,7.71921203134397e-15,-4.5703473015668267e-29,-4.722583991270794e-21,5.74467699458474e-29
28-05-2024/LSIL\9165.png,LSIL,0.000825864890156057,3.047989861671564e-09,5.342206747417646e-13,2.7062417394009384e-12,1.4680279929026443e-24,-1.432500838473263e-16,2.903971908213104e-24
28-05-2024/LSIL\9166.png,LSIL,0.0009250843951483244,2.827971456292318e-10,3.2136235581389162e-12,1.0104821380364418e-11,4.5192034663854104e-23,-1.0474195534866887e-16,3.568505979066847e-23
28-05-2024/LSIL\9167.png,LSIL,0.0008066352468003316,6.465429664811192e-09,1.2624653052194383e-12,5.637403758026289e-13,-2.522180628041979e-25,-3.230334380264111e-17,4.031965295257678e-25
28-05-2024/LSIL\9168.png,LSIL,0.0008205966775136999,6.58526839192375e-10,2.8508518682714447e-12,2.960440142051896e-12,6.032340759180298e-25,-3.3595562476917145e-17,-8.579280006386402e-24
28-05-2024/LSIL\9169.png,LSIL,0.0007910431343377785,8.17668218629648e-09,2.070271536524336e-12,7.803020697481275e-13,-8.4851521949897e-25,-7.041617255703609e-17,-5.134347878051868e-25
28-05-2024/LSIL\9170.png,LSIL,0.0010300637813627457,7.8775085364664e-09,1.13722386872878e-11,5.678578150122664e-12,2.5712709926739317e-23,-6.493485254647886e-17,3.769959655394943e-23
28-05-2024/LSIL\9171.png,LSIL,0.0007591792724968096,1.5439093493562127e-09,1.3788630290164564e-12,1.6055300912714142e-13,6.606947468492473e-26,-3.2959177635326682e-18,-3.6625291172823823e-26
28-05-2024/LSIL\9172.png,LSIL,0.0007190439042191292,8.64493615250573e-13,4.688481219684636e-15,3.953663420249532e-15,-6.726453937094384e-30,-5.350231587268346e-22,-1.563681664109767e-29
28-05-2024/LSIL\9173.png,LSIL,0.0007154848610526188,1.2981762423650962e-12,2.1336702669377924e-15,1.1026438487103927e-15,-1.6377108927108504e-30,-1.0506021198119971e-22,-4.22308668589038e-31
28-05-2024/LSIL\9174.png,LSIL,0.0007219239572813728,9.056172975642485e-11,3.988644514301227e-14,3.939679436267878e-14,-1.5205106447467491e-27,-3.7484041604757164e-19,-3.5640703223830136e-28
28-05-2024/Negative for intraepithelial lesion\10034.png,Negative,0.0009314708334565345,2.191116909449155e-09,9.868389960470532e-13,6.430196353117664e-12,7.734436327056513e-25,3.581225351118171e-17,-1.6179453143642122e-23
28-05-2024/Negative for intraepithelial lesion\10092.png,Negative,0.0006843913724765633,7.641710699152525e-12,1.722022705223832e-15,1.7244298031327042e-16,-7.345197868458228e-32,-2.847442630768375e-22,5.860978010296396e-32
28-05-2024/Negative for intraepithelial lesion\10093.png,Negative,0.0006845472098302853,2.7953908502497844e-13,2.852080295293866e-17,6.72447872102377e-16,2.6174448369508736e-32,-3.5373278362780257e-22,-8.937149809019064e-32
28-05-2024/Negative for intraepithelial lesion\10094.png,Negative,0.0006768401365773992,1.3328979490929158e-12,3.2772681539107176e-15,2.754071721107642e-15,3.247834608625579e-30,-3.3688356861283586e-22,7.60997370115975e-30
28-05-2024/Negative for intraepithelial lesion\10095.png,Negative,0.0006721666299512937,1.5977821039431733e-12,1.1363755700195974e-15,9.937063315692161e-16,3.9197743053160594e-31,-9.484216900411022e-22,9.80514203840824e-31
28-05-2024/Negative for intraepithelial lesion\10096.png,Negative,0.0007443265233771122,2.308316077374733e-12,8.987641795586561e-14,9.560709390844127e-14,7.782493276413522e-27,1.2211264883098276e-19,4.239971435365981e-27
28-05-2024/Negative for intraepithelial lesion\10187.png,Negative,0.0007041692438106642,1.431419107735078e-09,1.7357123003516935e-12,1.2807523233636761e-14,1.8420873227709973e-27,1.5092411474177487e-19,5.031788368381994e-28
28-05-2024/Negative for intraepithelial lesion\10228.png,Negative,0.0006992115294427519,2.715557872734428e-10,3.2261278234628635e-13,4.718499573552678e-15,1.7795973536806971e-28,8.017430832033958e-21,4.7138422135493654e-29
28-05-2024/Negative for intraepithelial lesion\10229.png,Negative,0.0007333547129352203,3.138827324650976e-10,8.895179868131935e-14,1.4149705149172715e-13,-9.762293681297406e-27,-2.443660786392597e-18,1.251780780655936e-26
28-05-2024/Negative for intraepithelial lesion\10230.png,Negative,0.000797438832469145,5.679289753735924e-11,1.0620393063109376e-13,1.6638977354348436e-12,5.175720202011339e-25,-1.2375091409201489e-17,-4.704864951973058e-25
28-05-2024/Negative for intraepithelial lesion\10231.png,Negative,0.0006836160714486971,1.2594777371009107e-10,9.867717029339647e-15,1.84398154213822e-15,6.2709114187334094e-30,2.6822025535213774e-21,4.748322291417973e-30
28-05-2024/Negative for intraepithelial lesion\10232.png,Negative,0.0006802164108564634,2.016478589485229e-11,6.691107844526062e-14,2.975048175438984e-15,-4.1883810714671487e-29,-1.259195002358976e-20,2.7643190831605994e-30
28-05-2024/Negative for intraepithelial lesion\10233.png,Negative,0.00068077734752746,5.19736383422006e-11,1.169116444539999e-13,5.023434348136272e-15,1.1429724277783806e-28,2.7224640648954333e-20,4.191111465000212e-29
28-05-2024/Negative for intraepithelial lesion\10234.png,Negative,0.000686119890239554,8.841434365143011e-13,1.5552784249016848e-15,4.984233945012308e-15,-6.393704205323861e-30,-1.949907480961734e-21,-1.2316537543604255e-29
28-05-2024/Negative for intraepithelial lesion\10235.png,Negative,0.0008603997449324243,6.551491393108331e-10,3.084050021080064e-13,3.792186967733243e-12,2.1227335428674885e-24,-2.262693510017696e-17,3.5089361811250585e-24
28-05-2024/Negative for intraepithelial lesion\10236.png,Negative,0.0009200440750062822,1.7777826689181906e-09,3.8957630585228055e-12,3.9886703892502636e-13,-6.188161617305442e-26,1.1483061991219775e-17,4.933425760990038e-25
28-05-2024/Negative for intraepithelial lesion\10237.png,Negative,0.0009716603359827076,5.826166976507428e-09,9.292415368742398e-12,2.9149158984464566e-12,1.515160413413534e-23,1.6182202155204978e-16,-7.59358357632538e-25
28-05-2024/Negative for intraepithelial lesion\10238.png,Negative,0.0008743072954059262,3.555662135460927e-10,6.666384439046305e-13,4.3043309512719345e-13,1.4920586187728492e-25,-2.9112845050107916e-18,1.7578494445646635e-25
28-05-2024/Negative for intraepithelial lesion\10239.png,Negative,0.0008949414277105421,8.621421833555269e-10,4.33861247457207e-12,1.28554242146738e-13,5.47957583802308e-26,-2.8312083255762476e-20,7.883438441589673e-26
28-05-2024/Negative for intraepithelial lesion\10240.png,Negative,0.0011078404394810535,1.2035617818429129e-08,3.6825188947456014e-13,3.354800958436478e-11,-1.1791314816072522e-22,-3.17409452659214e-15,-8.158281107838086e-25
28-05-2024/Negative for intraepithelial lesion\10241.png,Negative,0.0010496274283322308,9.500833758122604e-09,6.217777568571864e-13,1.338748185201711e-12,-1.1722265814678473e-24,-1.3016554916874772e-16,-3.4315868961512336e-25
28-05-2024/Negative for intraepithelial lesion\10242.png,Negative,0.0008166143146669894,9.906994051235531e-10,6.758941259815675e-13,2.5173122137054606e-12,1.1187612186766125e-24,-4.924299413506287e-17,3.087092452172372e-24
28-05-2024/Negative for intraepithelial lesion\10243.png,Negative,0.0006853383789200613,1.8430007024950608e-12,1.7479860341901996e-14,2.650682690376006e-14,-1.7396860022778765e-28,-3.5540958690461136e-20,-5.433967633353186e-28
28-05-2024/Negative for intraepithelial lesion\10244.png,Negative,0.0007130249031430309,2.7214771844731136e-11,8.225189526576838e-14,1.079057307456315e-13,-7.419358204823186e-27,-4.897313888916502e-19,-6.949513525195091e-27
28-05-2024/Negative for intraepithelial lesion\10245.png,Negative,0.0008878827487952792,1.2121959777200018e-09,3.64585563209778e-12,8.060803527421577e-13,4.505208315821676e-25,1.8957066680964326e-18,1.3063675242987948e-24
28-05-2024/Negative for intraepithelial lesion\10246.png,Negative,0.0008629027911144786,2.2099688165798965e-09,1.3923363206885985e-12,2.92549946627332e-13,7.390537965674737e-26,-1.1351788369712232e-17,1.7146237644694768e-25
28-05-2024/Negative for intraepithelial lesion\10247.png,Negative,0.0009036590898308051,1.339423293541823e-09,7.992355397759118e-13,3.5077895776692594e-12,-1.752112196894682e-24,-1.138131114942076e-16,5.6059460346157966e-24
28-05-2024/Negative for intraepithelial lesion\10248.png,Negative,0.000938809511580672,3.199008174403924e-09,3.88726510227159e-12,2.824864867994139e-12,-5.81359328661116e-24,-1.2182001969306691e-16,-7.336823663093666e-24
28-05-2024/Negative for intraepithelial lesion\10249.png,Negative,0.000859791277022879,1.0850088614650478e-08,3.8802741656932066e-13,1.384115530009236e-12,8.981050080029323e-25,-3.600517896800403e-17,4.715106026195563e-25
28-05-2024/Negative for intraepithelial lesion\10250.png,Negative,0.0011188303339790422,3.893081911032471e-09,1.5550965170033678e-11,6.5042525864018416e-12,6.298873064377522e-23,-3.4894727184701144e-16,1.7649116563727824e-23
28-05-2024/Negative for intraepithelial lesion\10251.png,Negative,0.0010816429648865162,1.0366543212869067e-08,3.239676732065073e-12,1.3047190982441282e-12,-2.0112947154905063e-24,-1.1582430011539143e-16,-1.7748399959071137e-24
28-05-2024/Negative for intraepithelial lesion\10252.png,Negative,0.0012678505731116903,1.4966174487131114e-09,1.1143937240199453e-12,1.6746715236997518e-11,-3.345696493332603e-23,-9.190016159598344e-17,-6.414481531907689e-23
28-05-2024/Negative for intraepithelial lesion\10253.png,Negative,0.0012347504303997974,9.4443421898954e-09,1.1846200975177981e-12,4.190924994306641e-12,-8.380946569967541e-24,-1.0706185955675945e-16,-4.118031541394475e-24
28-05-2024/Negative for intraepithelial lesion\10254.png,Negative,0.0006971239702355266,1.1108024473833849e-11,3.145141987075144e-15,3.862091718973888e-15,-1.607337701029407e-30,-1.2588263843128074e-20,1.3363963761268295e-29
28-05-2024/Negative for intraepithelial lesion\10255.png,Negative,0.000693631616329303,2.746795496750719e-11,2.992667508663362e-14,1.4376249013936605e-14,-2.9111273531857444e-28,-7.531154340360628e-20,-6.459497030993208e-29
28-05-2024/Negative for intraepithelial lesion\10256.png,Negative,0.0009614704346629357,1.7157777153330133e-09,3.3441922477838416e-12,1.7377873783563662e-12,3.353675215420562e-24,6.331121821999784e-17,2.5105826884340664e-24
28-05-2024/Negative for intraepithelial lesion\10257.png,Negative,0.0009760138692182421,6.93519815840979e-10,2.552870443108311e-13,1.0164097886372794e-12,3.02494469206788e-25,-1.6989678605989407e-17,4.201893856085744e-25
28-05-2024/Negative for intraepithelial lesion\10258.png,Negative,0.000975854641286588,2.3704386287885935e-11,1.3082156471530816e-12,1.88271489398127e-12,6.21494071719573e-25,-5.8874643841315194e-18,-2.8886194699193103e-24
28-05-2024/Negative for intraepithelial lesion\10259.png,Negative,0.0009294394355013058,4.367080644733997e-10,2.318629101129563e-12,1.0543415170985089e-12,-5.533582930576263e-25,3.5175874573026674e-18,1.5528457681455988e-24
28-05-2024/Negative for intraepithelial lesion\10260.png,Negative,0.000885834144345737,1.6600077731158635e-10,1.1585265347892806e-12,4.0903243632550874e-12,8.494407778244893e-24,-4.642918393643295e-17,-2.669809473190884e-24
28-05-2024/Negative for intraepithelial lesion\10261.png,Negative,0.0006958223987046253,1.2967073016685786e-10,2.3829197618693584e-14,2.768647922629259e-15,1.9802491110618531e-29,-2.5144318675374505e-20,1.0657590710988428e-29
28-05-2024/Negative for intraepithelial lesion\10262.png,Negative,0.0007123830420253919,1.0339842578300168e-11,6.049738511647986e-14,6.243215762287908e-14,-3.552485515935058e-27,-4.64539128711062e-20,1.449714163309636e-27
28-05-2024/Negative for intraepithelial lesion\10263.png,Negative,0.0009176621722992576,2.6015224854835455e-10,3.5287514091657887e-13,3.5043074553812394e-13,2.0836985942565725e-26,5.032962185716991e-18,1.2145480737819207e-25
28-05-2024/Negative for intraepithelial lesion\10264.png,Negative,0.0006761721532357106,6.637446427644773e-13,1.5186193550237386e-14,2.527243826240853e-16,6.297563965845977e-32,1.3742041373832295e-22,-4.910810776976381e-31
28-05-2024/Negative for intraepithelial lesion\10368.png,Negative,0.0006623834817574665,8.435591494342685e-13,1.956465534214699e-16,1.0295342010804787e-15,2.4939693283850877e-31,-9.081072178433736e-22,-3.8897239844499436e-31
28-05-2024/Negative for intraepithelial lesion\10369.png,Negative,0.0006728491635499189,2.2736570536416317e-12,1.5991130425616473e-14,2.1228659281360015e-14,-3.901845294325395e-28,-3.092093579119652e-20,2.720907300254901e-29
28-05-2024/Negative for intraepithelial lesion\10375.png,Negative,0.000957669866570057,8.135919448578206e-09,1.9781770421680533e-11,1.2160920741774933e-11,-5.896098394249466e-23,-8.358011669435049e-16,-1.7916531410715637e-22
28-05-2024/Negative for intraepithelial lesion\10376.png,Negative,0.0012329379205730528,6.816817284593809e-10,4.1467249084733626e-13,8.085651324458833e-13,2.66348025602846e-25,2.1078056635073583e-17,-3.8505016185208346e-25
28-05-2024/Negative for intraepithelial lesion\10377.png,Negative,0.0012925607056143988,2.1775119704522893e-09,6.568725946887128e-13,1.6572809617435085e-12,1.1154933159539554e-24,5.865074945394492e-17,-1.3212355963236048e-24
28-05-2024/Negative for intraepithelial lesion\10378.png,Negative,0.0007520464108559478,1.4209545367702918e-09,2.4413517332894682e-12,3.993878692986876e-13,-5.724851412678488e-27,-9.384393399589815e-18,-3.94331725252494e-25
28-05-2024/Negative for intraepithelial lesion\10379.png,Negative,0.0007089627262376417,2.1202494939961772e-10,3.5655604110103066e-13,2.361573078626901e-15,-1.6885965120752393e-29,-2.2358661649972056e-20,-6.641465292455694e-29
28-05-2024/Negative for intraepithelial lesion\10380.png,Negative,0.0006925813179661525,2.130920346854274e-12,4.090211330576619e-15,1.4040593629264244e-15,1.8846339751894176e-30,1.1586952060918531e-21,-2.7874015678528565e-30
28-05-2024/Negative for intraepithelial lesion\10381.png,Negative,0.0007032309421441203,1.5353067805570962e-11,1.818143434378526e-14,1.7432320619816239e-15,-8.708774586149107e-30,-5.970305914695343e-21,-4.5246223095244565e-30
28-05-2024/Negative for intraepithelial lesion\10382.png,Negative,0.0008325617283271535,2.0428359654035044e-10,1.8362292387094774e-13,1.1948452720582679e-12,1.3794042860003592e-25,-1.4814968530547764e-17,5.42403352596416e-25
28-05-2024/Negative for intraepithelial lesion\10383.png,Negative,0.0006949518728975357,3.871843532311288e-12,4.061130513226186e-15,5.5771484989792824e-15,-7.541362763134243e-30,-9.460334767585604e-21,-2.544861535487284e-29
28-05-2024/Negative for intraepithelial lesion\10384.png,Negative,0.0009199203894689482,1.0236932974029569e-09,1.1429929321504956e-12,2.590357069150273e-12,-2.8553249418198255e-24,-1.510607615999752e-17,3.422523789526677e-24
28-05-2024/Negative for intraepithelial lesion\10385.png,Negative,0.0007217560303041075,1.8270435427706714e-10,1.3234574395741011e-13,5.936775084814278e-14,-2.782798879124422e-27,-6.982204352722286e-19,4.466374938283848e-27
28-05-2024/Negative for intraepithelial lesion\10386.png,Negative,0.0006945954436545932,2.3940047483721882e-11,3.609738241189241e-14,2.4461651960815514e-16,-6.960153868761702e-31,5.50278477256036e-22,-2.0958622492046004e-31
28-05-2024/Negative for intraepithelial lesion\10387.png,Negative,0.0011993202147609129,2.1125874518559597e-09,3.5881963340401e-11,1.4280929944152353e-11,-2.3618892567080963e-22,2.2028559339171984e-16,-2.2073028691897137e-22
28-05-2024/Negative for intraepithelial lesion\10924.png,Negative,0.0006880037076672775,2.846770147583999e-12,3.7295049516542644e-15,2.6929210952109203e-15,-6.996297214163758e-30,-2.257759090738129e-21,4.887105278809651e-30
28-05-2024/Negative for intraepithelial lesion\10928.png,Negative,0.0007615225544074266,1.4358380563896389e-10,1.3076412237248648e-13,1.1862329903481406e-13,-3.3858184632744016e-27,-9.348656911709781e-19,1.4380838627290832e-26
28-05-2024/Negative for intraepithelial lesion\10929.png,Negative,0.0007390993018425475,2.060602004078529e-11,1.5019658155278246e-13,2.6843300086689554e-13,4.3278112326407147e-26,-1.051821012576298e-18,-3.212708650389591e-26
28-05-2024/Negative for intraepithelial lesion\10930.png,Negative,0.000746390460688168,1.8492887121012293e-10,3.8200541977107276e-14,4.164339207883102e-15,-4.656694916170908e-29,-5.0072393247903335e-20,-2.4294865378819592e-29
28-05-2024/Negative for intraepithelial lesion\10931.png,Negative,0.0006935722286383111,2.943219037287367e-13,7.075010871269943e-16,1.810318410309689e-15,-1.9237247207011774e-30,5.681874736231423e-22,-7.048374769668813e-31
28-05-2024/Negative for intraepithelial lesion\10932.png,Negative,0.0006953483700354443,3.1654609555335987e-12,6.660766808662027e-15,4.1793164823754666e-16,2.3078628523406378e-31,7.290424945493198e-22,-6.580013220282734e-31
28-05-2024/Negative for intraepithelial lesion\10933.png,Negative,0.0007285212405144509,8.652827364490758e-12,1.1322980980187377e-14,1.5501088918246827e-15,2.548696810074511e-30,-1.5269282184384082e-22,-5.973139684958195e-30
28-05-2024/Negative for intraepithelial lesion\10934.png,Negative,0.0007445703131467394,2.2524079727296863e-11,1.5798859227744952e-13,3.5495063806898574e-13,-8.775433656268008e-27,3.2703990247855456e-19,-8.359590654702727e-26
28-05-2024/Negative for intraepithelial lesion\10935.png,Negative,0.0007947547398656433,5.757009469977466e-11,1.9137133980643512e-13,3.953170900894178e-13,3.41113636639736e-27,2.4360768863896697e-18,1.086783438096098e-25
28-05-2024/Negative for intraepithelial lesion\10936.png,Negative,0.0008212649812042014,4.07278454193778e-11,1.0857239786292524e-13,1.863491113317941e-14,-8.32196743340142e-28,3.9083096153847943e-20,-1.001882222889015e-28
28-05-2024/Negative for intraepithelial lesion\10937.png,Negative,0.0008686413774803199,7.465043179727898e-10,3.1020844332421237e-13,2.0890034411429987e-13,-3.5058062264082095e-26,5.2445081413084344e-18,3.9985973331577115e-26
28-05-2024/Negative for intraepithelial lesion\10938.png,Negative,0.0006900087387156741,4.2162917500206277e-13,5.103624119745646e-15,8.258888381156513e-15,1.3832072540974865e-29,5.312541174884911e-21,-5.180454601790069e-29
28-05-2024/Negative for intraepithelial lesion\10939.png,Negative,0.0006878758910450957,5.459790692484869e-12,8.163324153913787e-16,2.9707220251688256e-15,1.0234914673739455e-30,1.7935026580656814e-21,-4.511585382826366e-30
