H_Moment_1,H_Moment_2,H_Moment_3,H_Moment_4,H_Moment_5,H_Moment_6,H_Moment_7,S_Moment_1,S_Moment_2,S_Moment_3,S_Moment_4,S_Moment_5,S_Moment_6,S_Moment_7,V_Moment_1,V_Moment_2,V_Moment_3,V_Moment_4,V_Moment_5,V_Moment_6,V_Moment_7,G_Moment_1,G_Moment_2,G_Moment_3,G_Moment_4,G_Moment_5,G_Moment_6,G_Moment_7,cell_path,cell_label
0.00148297,1.54756e-09,6.87163e-12,1.11422e-13,6.97799e-26,-3.93094e-19,6.80889e-26,0.00175497,2.84136e-09,1.94585e-11,5.62829e-13,1.7420400000000003e-24,2.83252e-17,-6.592239999999999e-25,0.00076008,6.67721e-10,2.17435e-13,1.65618e-13,-3.8390299999999995e-27,-3.91325e-18,-3.1193200000000003e-26,0.000846617,1.49528e-09,1.00443e-12,6.9731e-13,-5.69828e-25,-2.41678e-17,1.25928e-25,28-05-2024/LSIL/4159.png,LSIL
0.00143923,3.70107e-11,1.32833e-13,1.9492e-14,-9.82387e-28,-3.1815699999999998e-21,-1.36542e-28,0.00140231,6.25823e-09,3.20451e-11,9.97281e-12,-1.7813399999999999e-22,-7.5961e-16,-7.26359e-24,0.00089722,1.08953e-09,5.94628e-14,1.01025e-12,4.99774e-27,2.93626e-17,2.47559e-25,0.000960309,5.28577e-10,1.73176e-12,1.33433e-12,-1.99356e-24,-2.4936e-17,3.73952e-25,28-05-2024/LSIL/4160.png,LSIL
0.00144908,1.46592e-09,5.22362e-12,9.04626e-13,-1.9017400000000003e-24,2.98032e-17,5.00441e-25,0.00189741,1.33435e-07,3.0538e-10,2.43418e-10,5.34536e-20,-2.77641e-14,3.93347e-20,0.000811433,8.28763e-10,6.92075e-13,1.33736e-12,-1.0846400000000002e-24,-3.57854e-17,6.92039e-25,0.000890643,1.09351e-09,3.58474e-13,3.69494e-12,4.22257e-24,8.35075e-17,-5.03296e-25,28-05-2024/LSIL/4161.png,LSIL
0.00149765,4.59238e-09,9.92005e-12,1.71658e-11,2.14844e-22,-8.80133e-16,6.339870000000001e-23,0.00280247,2.60826e-07,2.54142e-10,2.04185e-09,-1.6363e-19,9.94704e-13,1.4617400000000002e-18,0.000934777,3.01198e-09,1.44473e-12,2.04113e-12,-3.13306e-24,-1.06337e-16,1.5714800000000002e-24,0.000791845,1.27434e-09,4.50539e-14,7.65654e-14,-4.1148e-27,-1.37361e-18,1.81403e-27,28-05-2024/LSIL/4162.png,LSIL
0.00141433,2.66963e-10,2.87246e-12,1.904e-12,1.5532300000000002e-24,1.71839e-17,-4.173050000000001e-24,0.0016657,1.5892e-08,7.15558e-12,5.22322e-11,-1.1608500000000001e-23,-3.84812e-15,-1.00972e-21,0.000969089,3.98259e-10,2.64477e-12,3.36534e-12,-7.924510000000001e-24,6.12884e-17,6.164840000000001e-24,0.00114012,6.01132e-10,5.63377e-13,1.93033e-12,1.84469e-24,4.09715e-17,8.05826e-25,28-05-2024/LSIL/4163.png,LSIL
0.00142168,5.89302e-09,1.64804e-11,1.0995e-13,7.66213e-27,-7.86742e-19,-1.47807e-25,0.00176741,1.06896e-08,1.19751e-10,1.31723e-10,-2.08201e-21,-9.60842e-15,1.64121e-20,0.00103754,2.51147e-09,2.56866e-12,1.31918e-12,1.5266500000000001e-24,-7.436350000000001e-18,-1.88843e-24,0.000937186,1.20836e-09,2.83971e-12,3.67382e-12,5.929340000000001e-24,1.32289e-17,1.02786e-23,28-05-2024/LSIL/4164.png,LSIL
0.00553866,9.23277e-07,4.53647e-09,2.89495e-09,-8.099490000000001e-18,2.58523e-12,6.66791e-18,0.0254271,2.24191e-06,1.15665e-08,3.04338e-08,5.15552e-16,-1.52302e-11,2.4545e-16,0.000690616,4.92507e-12,5.49894e-15,2.76506e-15,4.34557e-30,-9.49856e-22,-9.86741e-30,0.000697512,1.75542e-11,1.22927e-14,1.97426e-14,-2.7635100000000003e-28,-7.853009999999999e-20,-1.34997e-28,28-05-2024/LSIL/42.png,LSIL
0.00144705,7.00606e-09,5.3249e-11,5.79776e-11,2.51589e-21,-2.59674e-16,2.01191e-21,0.00172484,4.83227e-08,4.9268e-10,5.53754e-11,1.9544e-21,-9.77896e-15,-8.93532e-21,0.00146681,5.99845e-09,7.46357e-11,1.56863e-10,-3.9872699999999996e-21,-1.20144e-14,-1.64978e-20,0.00145292,9.82117e-09,4.19688e-12,1.95334e-12,4.85057e-24,-7.02039e-17,-2.78415e-24,28-05-2024/LSIL/4246.png,LSIL
0.0020898,1.24169e-08,7.24751e-11,5.44856e-10,1.07747e-19,5.7678e-15,-1.06513e-20,0.00274582,4.15943e-07,1.796e-09,1.7885e-09,2.6104200000000002e-18,1.09041e-12,-1.86021e-18,0.00104648,4.22802e-08,4.01118e-12,1.61107e-11,-1.28343e-22,-2.89616e-15,1.7357500000000002e-23,0.00165193,1.13916e-08,1.48998e-11,1.7963e-11,-1.5890299999999999e-22,-7.43455e-16,-2.47205e-22,28-05-2024/LSIL/4247.png,LSIL
0.00141635,1.67159e-10,4.85061e-12,1.25693e-12,-2.5949400000000002e-24,-1.35544e-17,1.70254e-24,0.00349886,1.05793e-06,5.69577e-11,5.10176e-10,-8.04032e-21,5.19974e-13,-8.6595e-20,0.000715122,1.43112e-10,2.67893e-14,7.07762e-14,-2.3057199999999998e-27,-7.783970000000001e-19,2.04486e-27,0.000772464,4.16021e-10,3.01737e-13,4.06822e-13,-1.20742e-25,-5.909060000000001e-18,7.5746e-26,28-05-2024/LSIL/4494.png,LSIL
0.00138764,2.80958e-10,1.83989e-12,2.70287e-13,1.89025e-25,-4.32567e-18,2.44826e-26,0.00387837,4.55131e-08,1.25129e-08,1.49611e-09,1.3754700000000001e-18,2.51154e-13,6.3254500000000005e-18,0.000722269,3.62243e-10,6.34453e-13,2.84832e-14,-5.6893e-29,2.64483e-19,3.82855e-27,0.000769008,3.2557e-10,5.34727e-13,1.12781e-12,5.80408e-25,3.78128e-19,-6.55899e-25,28-05-2024/LSIL/4495.png,LSIL
0.00145514,2.13104e-09,1.30338e-12,1.36516e-13,2.11131e-26,1.88899e-18,-5.35752e-26,0.00370582,1.03652e-07,1.18592e-09,2.18122e-09,-1.01419e-18,-2.42476e-14,3.35834e-18,0.000712949,1.05687e-10,1.2941e-13,5.59971e-15,-8.28508e-29,-4.82982e-21,1.25931e-28,0.000770835,2.11349e-10,8.90571e-14,2.9763e-13,2.91705e-26,4.74518e-19,-3.86923e-26,28-05-2024/LSIL/4496.png,LSIL
0.00146732,7.2214e-10,6.15865e-14,2.61803e-13,-2.06342e-26,4.35065e-18,-2.60643e-26,0.00158156,8.51909e-09,7.31571e-11,2.97347e-11,-7.91459e-22,-1.5512e-15,-1.13881e-21,0.000737768,1.02535e-09,7.71553e-13,4.42912e-13,-2.14058e-25,-1.38428e-17,-1.45659e-25,0.000802709,1.11918e-09,1.41453e-13,2.07603e-14,-9.87684e-28,-2.6206e-19,5.386470000000001e-28,28-05-2024/LSIL/4497.png,LSIL
0.00144042,1.52098e-10,7.09645e-15,6.70512e-13,-4.30312e-26,7.85476e-18,-1.69577e-26,0.00135079,3.62129e-10,4.37551e-12,3.0027e-12,-4.8360100000000004e-24,1.2407e-17,9.75047e-24,0.000825204,3.55133e-10,3.87186e-13,9.48478e-13,-4.32349e-25,-1.55586e-17,3.78741e-25,0.000873298,4.99985e-11,1.07137e-13,6.82733e-14,-5.8345199999999995e-27,-1.96924e-19,-2.31311e-28,28-05-2024/LSIL/4498.png,LSIL
0.00146796,6.02944e-11,4.72696e-13,6.69997e-14,-7.21105e-27,5.11936e-19,9.49568e-27,0.00124931,6.01008e-09,6.05629e-13,1.47032e-12,9.82167e-25,5.93428e-17,9.80004e-25,0.000839402,5.12927e-10,6.90452e-13,1.66528e-13,1.03888e-26,1.33614e-18,-5.55034e-26,0.000946523,1.06368e-09,5.1408e-13,3.05064e-13,-1.15013e-25,-4.09832e-19,-3.69741e-26,28-05-2024/LSIL/4499.png,LSIL
0.00143795,2.74321e-10,3.1013e-13,2.0961e-13,-3.86633e-26,1.2400800000000002e-18,-3.68954e-26,0.00123294,7.03109e-09,1.49446e-13,3.88268e-13,-6.15345e-26,-2.50584e-17,7.043350000000001e-26,0.000909656,1.23976e-09,1.39456e-12,9.58678e-13,-6.24976e-25,1.15572e-17,9.15495e-25,0.00105948,2.56608e-10,7.78135e-13,5.29939e-13,3.0315e-25,-4.84291e-18,-1.54618e-25,28-05-2024/LSIL/4500.png,LSIL
0.00140609,1.33332e-10,3.96582e-14,2.37991e-14,6.87504e-28,-2.45457e-19,2.48837e-28,0.00257306,4.77357e-08,1.58457e-10,4.32886e-11,3.19282e-21,4.06056e-15,-1.63087e-21,0.000761052,2.4688e-10,4.91764e-14,5.33293e-14,2.0662599999999998e-27,-4.05718e-19,1.7858000000000002e-27,0.000935539,2.47191e-10,5.18727e-13,1.31621e-12,-1.04813e-24,8.26352e-18,-2.90236e-25,28-05-2024/LSIL/4501.png,LSIL
0.00141501,1.10117e-12,2.08045e-14,6.28013e-13,4.37401e-27,5.47207e-19,7.16513e-26,0.00177483,1.92866e-08,1.45266e-10,9.93543e-11,7.32648e-21,-6.6674e-15,-9.423e-21,0.000780642,2.54564e-11,3.41787e-13,3.34268e-14,3.54828e-27,-1.53054e-19,4.18674e-28,0.00092483,2.87068e-10,3.54098e-14,2.20636e-14,1.38802e-28,2.41717e-21,-6.008790000000001e-28,28-05-2024/LSIL/4502.png,LSIL
0.00137467,3.62779e-10,1.68038e-13,2.93536e-13,6.47867e-26,-2.7350800000000003e-18,7.26092e-27,0.00287065,2.15663e-07,7.77648e-10,5.65898e-12,2.83496e-22,-3.40562e-16,-2.46087e-22,0.000753004,8.866e-11,4.43982e-14,2.70329e-14,8.82956e-29,1.17416e-19,-9.32357e-28,0.000817767,3.52118e-10,2.51367e-13,6.89066e-14,4.17786e-27,7.57257e-19,8.04902e-27,28-05-2024/LSIL/4503.png,LSIL
0.00136059,1.39114e-10,4.18463e-13,2.53842e-13,-6.53418e-26,3.63166e-19,5.0745e-26,0.00706604,6.22378e-07,8.86238e-09,1.97247e-09,5.5462900000000006e-18,-1.55497e-12,6.103290000000001e-18,0.000695015,1.28684e-11,2.044e-14,5.00083e-15,3.53987e-29,1.7909799999999998e-20,3.60999e-29,0.000720415,1.29543e-10,1.24418e-13,4.39623e-15,6.39557e-29,2.04972e-20,8.05035e-29,28-05-2024/LSIL/4504.png,LSIL
0.00146646,3.45887e-10,2.27793e-12,1.16861e-12,1.3705100000000002e-24,-1.38057e-17,1.3255600000000002e-24,0.00585391,4.7474e-08,6.38813e-09,3.7784e-10,5.70598e-19,-3.1163e-14,1.37854e-19,0.000693008,4.90153e-12,8.11463e-15,8.61186e-16,1.77219e-30,-6.95432e-22,1.42901e-30,0.000703095,2.18227e-11,1.69509e-14,1.64617e-14,2.1503400000000002e-29,-5.2486399999999994e-20,2.74142e-28,28-05-2024/LSIL/4505.png,LSIL
0.00146945,5.08772e-09,1.98748e-12,1.06924e-11,-2.43938e-23,-7.61905e-16,4.28307e-23,0.00686202,4.11125e-07,2.36515e-10,1.63711e-08,3.21155e-17,-2.132e-12,-2.5169e-18,0.000695136,8.80373e-12,1.77837e-14,4.04463e-14,6.58853e-29,-8.25394e-21,1.08275e-27,0.000744354,8.06281e-11,2.46474e-14,3.88177e-14,5.29146e-28,-2.6531e-20,-1.0778000000000001e-27,28-05-2024/LSIL/4506.png,LSIL
0.00136074,6.98483e-10,3.61892e-13,1.46528e-13,-2.10861e-26,-3.31043e-18,2.63417e-26,0.00419375,9.8519e-07,5.35131e-10,1.2134e-10,-1.64713e-21,1.02475e-13,3.0875899999999997e-20,0.00071255,9.41399e-12,4.86243e-14,4.29465e-15,-6.144470000000001e-29,-1.2039699999999999e-20,8.723460000000001e-30,0.000742802,1.51689e-11,1.08439e-13,3.98791e-14,2.54583e-27,1.52485e-19,-6.29346e-28,28-05-2024/LSIL/4507.png,LSIL
0.00134166,5.73756e-10,1.81081e-12,1.5364e-12,2.4224e-24,-6.1808e-18,-8.36191e-25,0.00800154,5.99774e-07,8.17523e-09,8.50706e-09,2.60769e-17,4.49565e-12,-6.59782e-17,0.000693765,3.50669e-11,3.08217e-14,3.93333e-15,4.1389700000000003e-29,-7.698989999999999e-21,-1.27469e-29,0.000704625,1.99799e-12,3.23851e-15,1.62586e-14,2.66472e-29,1.36285e-20,-1.14928e-28,28-05-2024/LSIL/4508.png,LSIL
0.00138501,1.19611e-09,1.76534e-12,7.24246e-13,6.86206e-25,-1.7335e-18,-4.4694199999999995e-25,0.00896749,9.84993e-08,2.75248e-09,7.71511e-09,-2.90053e-17,3.32547e-13,-2.05598e-17,0.000691299,3.3809e-12,5.70147e-15,2.93071e-15,-1.13669e-29,-6.60101e-22,-3.78317e-30,0.000709854,6.73215e-13,1.63292e-15,3.3803e-15,3.96163e-30,2.32944e-21,-6.88306e-30,28-05-2024/LSIL/4509.png,LSIL
0.001488,9.02821e-11,1.7208e-12,1.34884e-12,-1.89326e-24,-1.5510100000000002e-18,-7.99052e-25,0.00834222,6.10714e-07,1.68467e-08,1.34981e-09,-5.9255900000000005e-18,-4.05539e-13,2.51383e-18,0.000688679,2.09896e-11,5.9979e-14,1.86599e-15,-1.9740800000000002e-29,3.27337e-21,5.20369e-33,0.000714789,4.67684e-11,3.85924e-16,7.75277e-15,-9.648660000000001e-30,-3.93829e-20,9.3133e-30,28-05-2024/LSIL/4510.png,LSIL
0.00149648,1.27224e-08,9.78302e-12,3.76444e-12,1.98309e-23,-2.90235e-17,-1.1341100000000001e-23,0.00770227,8.16446e-07,7.8019e-09,5.90445e-09,-3.13612e-17,5.33506e-12,2.4949e-17,0.000692275,1.71743e-11,6.90773e-15,2.44137e-15,-1.5878e-30,-9.53528e-21,9.89928e-30,0.000696903,1.67895e-11,3.99395e-14,1.83486e-15,-6.86556e-30,5.1404599999999995e-21,1.41275e-29,28-05-2024/LSIL/4511.png,LSIL
0.00194239,2.71963e-08,8.10049e-12,5.86728e-11,-1.17035e-21,9.28743e-15,5.16163e-22,0.0111267,3.08457e-06,1.27812e-08,8.09655e-08,-1.46573e-15,1.38306e-10,2.15301e-15,0.000672936,3.05729e-11,1.49741e-14,1.20727e-14,-7.675900000000001e-29,-6.241479999999999e-20,1.43027e-28,0.000709968,1.0278e-11,7.54297e-14,1.24634e-13,1.20251e-26,3.04571e-19,-1.1958899999999999e-27,28-05-2024/LSIL/4512.png,LSIL
0.00200704,1.26721e-08,4.18182e-11,4.37755e-11,1.75856e-21,1.36686e-15,-6.44559e-22,0.012009,1.06986e-06,1.87649e-08,6.70874e-08,6.58772e-16,4.61205e-11,2.28734e-15,0.00067024,4.42652e-12,9.06152e-15,1.25413e-14,9.16569e-29,-1.8417899999999998e-20,9.733030000000001e-29,0.00066973,6.11033e-13,8.69009e-17,1.14936e-17,-3.2197400000000004e-34,1.1132600000000001e-24,-1.6816200000000001e-34,28-05-2024/LSIL/4513.png,LSIL
0.00219278,1.05371e-08,8.96395e-13,1.61758e-12,1.6965800000000003e-24,1.62819e-16,-9.56884e-25,0.0161601,1.01986e-06,1.40417e-08,2.63576e-10,-4.90033e-19,-2.6369e-13,-1.30344e-19,0.0006668,1.85184e-12,4.99696e-16,8.48113e-16,5.50861e-31,-9.00924e-22,-3.7260800000000003e-32,0.000675825,2.08598e-12,2.93121e-15,1.45846e-15,-2.87051e-30,1.63024e-21,9.23892e-31,28-05-2024/LSIL/4514.png,LSIL
0.00319537,2.00499e-07,2.94096e-10,1.58709e-09,-6.26872e-19,6.72643e-13,-8.84721e-19,0.00884052,3.82416e-06,1.12065e-09,9.7416e-08,-1.00674e-15,1.86939e-10,-1.49936e-16,0.000677081,3.79528e-10,2.63916e-13,1.79549e-13,-3.49297e-26,-3.3931600000000004e-18,-1.75367e-26,0.000664703,1.72703e-12,1.43193e-16,3.86493e-16,-2.21056e-32,-4.652999999999999e-22,8.81948e-32,28-05-2024/LSIL/4520.png,LSIL
0.00284388,3.79968e-08,3.68063e-10,5.69479e-10,2.54927e-19,-9.61586e-14,5.466349999999999e-20,0.00732234,8.54771e-07,1.92601e-08,2.61132e-08,-2.28139e-16,2.50627e-13,5.39361e-16,0.000686847,9.87357e-12,1.6681e-13,1.71533e-13,2.29794e-26,6.547669999999999e-20,1.77162e-26,0.000668472,4.81525e-12,3.46608e-15,4.00199e-15,-1.2289600000000001e-29,-7.9982e-21,8.43363e-30,28-05-2024/LSIL/4521.png,LSIL
0.00243035,6.88833e-08,2.93686e-10,4.93245e-10,-8.315559999999999e-21,8.89126e-14,1.87546e-19,0.00517238,1.32161e-06,3.39903e-09,1.69334e-08,-7.74117e-17,1.5724e-11,1.02525e-16,0.000705947,2.24348e-10,2.06818e-13,3.54445e-13,-4.09697e-26,-4.36138e-18,8.67809e-26,0.000742618,3.78479e-10,7.08436e-13,1.90897e-12,1.15988e-24,-2.76776e-17,-1.8928700000000003e-24,28-05-2024/LSIL/4522.png,LSIL
0.00278946,4.64808e-08,3.23683e-11,8.9528e-10,-1.38038e-19,1.86105e-13,6.4596e-20,0.0070619,1.14964e-06,1.82258e-09,5.52494e-08,-5.52451e-16,5.87198e-11,4.66167e-17,0.000689533,1.05796e-10,4.41347e-14,2.36518e-13,-2.39821e-26,-2.4189e-18,2.9680199999999998e-27,0.00075032,1.2213e-09,1.56349e-13,2.1624e-13,-1.66744e-26,-7.555320000000001e-18,3.6095e-26,28-05-2024/LSIL/4523.png,LSIL
0.00382225,1.12631e-09,2.93223e-10,2.19525e-11,5.3591e-22,5.52274e-16,1.67775e-21,0.0137243,1.11887e-06,7.22493e-09,1.58262e-09,4.00685e-18,1.57556e-12,3.5475e-18,0.000660827,1.58456e-12,8.70995e-16,1.97063e-17,1.2187e-33,-5.441960000000001e-24,-2.27601e-33,0.000666059,1.639e-12,6.04771e-16,9.22256e-16,4.22135e-31,-5.09385e-22,-5.44245e-31,28-05-2024/LSIL/4524.png,LSIL
0.00395328,3.29836e-08,4.67305e-10,8.74309e-11,1.57375e-20,-5.3826e-15,-8.04037e-21,0.0137492,1.14851e-06,3.28233e-08,6.32165e-09,-2.41386e-17,1.71571e-12,8.78043e-17,0.000661865,7.15753e-12,8.35716e-15,2.09071e-15,-1.76426e-30,-3.66841e-21,8.55925e-30,0.000666753,9.0514e-12,1.05365e-14,8.59021e-16,1.0208000000000001e-30,-2.04931e-21,2.37422e-30,28-05-2024/LSIL/4525.png,LSIL
0.00384218,4.95276e-09,2.75609e-10,1.07234e-10,-1.8432099999999997e-20,-7.35976e-15,3.31346e-22,0.0141681,9.04192e-07,4.21487e-10,3.44841e-09,4.1563700000000005e-18,3.01987e-12,9.242369999999999e-20,0.000661075,2.74384e-12,3.08773e-16,7.44619e-16,-8.37967e-32,-1.06909e-21,-3.4707e-31,0.000673329,1.13188e-11,1.14092e-14,4.81753e-15,1.9596600000000002e-29,5.14738e-21,-2.9859900000000003e-29,28-05-2024/LSIL/4526.png,LSIL
0.00396005,3.09992e-08,8.8241e-11,1.62292e-10,6.29029e-21,1.47705e-14,-1.8374599999999998e-20,0.0136678,2.89305e-07,3.08722e-08,8.31703e-09,4.54378e-17,3.56552e-12,1.25286e-16,0.000661775,1.36266e-12,2.14426e-15,1.77427e-15,-5.33058e-31,-1.065e-21,3.41945e-30,0.000675638,1.13678e-11,2.44746e-16,7.9292e-17,8.281030000000001e-33,-2.56361e-22,-7.310050000000001e-33,28-05-2024/LSIL/4527.png,LSIL
0.00371259,9.41102e-08,3.8402e-10,1.52419e-10,4.73569e-21,2.16332e-14,3.6570099999999994e-20,0.0130295,9.76807e-07,3.33012e-08,2.19646e-08,-2.21983e-16,1.04647e-11,5.51005e-16,0.000661253,8.99612e-12,1.28359e-14,2.30343e-15,-8.80442e-30,-5.90455e-21,8.90822e-30,0.000668267,1.03427e-12,1.51106e-15,2.06665e-15,1.24531e-30,-9.00616e-22,3.43321e-30,28-05-2024/LSIL/4528.png,LSIL
0.00340256,9.37312e-09,2.38581e-11,1.27276e-10,-1.01195e-21,1.20576e-14,6.94012e-21,0.0137459,2.49605e-08,5.15202e-09,1.45505e-08,-4.05632e-17,2.29828e-12,1.19272e-16,0.000661326,3.44352e-14,1.61512e-15,1.34144e-15,-1.08535e-30,-1.14443e-22,1.64946e-30,0.000674221,1.96372e-11,4.56349e-14,6.08712e-15,-5.43959e-29,1.3784599999999997e-20,-8.5638e-29,28-05-2024/LSIL/4529.png,LSIL
0.00337109,1.19213e-07,2.21693e-10,2.03156e-10,9.045719999999999e-21,5.73814e-14,4.2154499999999997e-20,0.0122121,3.80216e-06,2.25191e-08,8.96161e-09,1.15714e-16,1.35728e-12,5.30805e-17,0.00066288,4.62281e-11,3.15179e-14,1.03942e-15,2.4624900000000002e-30,6.41766e-21,-5.41573e-30,0.000683018,3.0206e-10,2.77939e-13,3.7671e-14,1.3445599999999999e-27,-1.31543e-19,-3.6125599999999995e-27,28-05-2024/LSIL/4530.png,LSIL
0.00289336,3.94778e-08,9.19763e-10,7.44144e-10,-5.93823e-19,1.45899e-13,1.6242300000000001e-19,0.00825055,3.05684e-06,2.21816e-08,9.74347e-08,-4.2384e-15,1.58204e-10,1.59809e-15,0.00067417,1.32927e-09,1.59457e-12,1.18096e-13,-4.64917e-26,-4.1372600000000006e-18,2.15596e-26,0.000745861,1.64728e-09,2.58356e-12,2.08824e-12,3.0412600000000002e-24,-7.5938e-17,3.77852e-24,28-05-2024/LSIL/4531.png,LSIL
0.00305493,4.48628e-08,8.29188e-12,5.14653e-10,9.63212e-21,1.08779e-13,-3.2210699999999996e-20,0.00795577,7.26934e-07,3.38133e-10,4.63667e-08,1.46739e-16,3.95323e-11,-1.10333e-16,0.000684189,6.10667e-11,1.10954e-14,1.69348e-13,-7.33912e-27,-1.31917e-18,-1.5666900000000001e-28,0.000670189,1.90416e-12,4.87842e-15,3.81886e-16,-1.1471099999999999e-31,-3.82381e-22,-5.08463e-31,28-05-2024/LSIL/4532.png,LSIL
0.00320879,6.40717e-08,1.34309e-11,6.85184e-10,-4.1036599999999995e-20,1.71128e-13,-5.1346e-20,0.00888561,2.77216e-06,4.92186e-10,4.87725e-08,-1.91495e-16,8.11985e-11,-1.42941e-16,0.000674871,1.96149e-10,1.09739e-13,9.81829e-14,-1.01912e-26,-1.3748e-18,6.98812e-29,0.000673261,1.87356e-11,2.34776e-15,1.47234e-14,-6.80705e-29,-6.31517e-20,5.347770000000001e-29,28-05-2024/LSIL/4533.png,LSIL
0.00336394,6.18195e-08,7.27332e-10,6.2798e-10,-3.18133e-19,1.49824e-13,-2.80919e-19,0.00954842,4.77689e-06,1.19414e-08,6.97382e-08,-1.79688e-15,1.50152e-10,-9.06279e-16,0.000673729,2.56259e-10,2.10219e-13,1.04078e-13,-1.5147e-26,-1.66235e-18,-2.75124e-27,0.000755476,4.53709e-10,7.56516e-13,1.15079e-12,3.19009e-25,-3.60594e-18,1.0252700000000001e-24,28-05-2024/LSIL/4534.png,LSIL
0.00434302,5.99046e-09,9.69349e-10,6.27856e-11,9.107429999999999e-22,-3.39623e-15,-1.54625e-20,0.0136277,4.45875e-07,1.83831e-08,9.88067e-10,4.04201e-18,-2.16465e-13,1.1811e-18,0.000660188,7.5169e-13,6.77259e-15,1.344e-16,1.2427399999999999e-31,1.1316799999999999e-22,3.15858e-32,0.000672722,4.33676e-11,6.7986e-14,6.97883e-15,7.4183e-29,-2.3838e-20,-1.3268400000000001e-28,28-05-2024/LSIL/4535.png,LSIL
0.00412115,7.87638e-08,2.24677e-10,1.64843e-10,-2.69148e-20,-4.41227e-14,1.67927e-20,0.0128806,1.66256e-07,4.0469e-09,1.73456e-09,2.88638e-19,-1.2238e-13,4.58656e-18,0.000661614,1.88476e-12,3.15216e-15,1.16104e-15,6.5827e-31,9.71722e-22,2.12133e-30,0.000668151,3.35646e-11,3.02919e-14,4.32666e-16,-1.4276400000000001e-30,-2.34322e-21,-6.44469e-31,28-05-2024/LSIL/4536.png,LSIL
0.00360405,1.46337e-07,6.53287e-10,7.43563e-10,-4.27641e-19,2.8439e-13,2.92735e-19,0.0109089,3.26614e-06,4.31618e-08,6.17116e-08,-2.07092e-15,1.06027e-10,2.41973e-15,0.0006648,2.44413e-11,3.74219e-14,1.43367e-14,-7.95828e-29,-6.80915e-20,3.2239700000000003e-28,0.000664109,5.42473e-14,2.71468e-17,1.1802e-16,-7.54104e-34,-2.9277700000000004e-24,-6.63751e-33,28-05-2024/LSIL/4537.png,LSIL
0.00241734,5.76763e-09,2.00159e-10,8.43543e-10,-7.99297e-20,-6.22716e-14,-3.37274e-19,0.00554006,7.4158e-07,1.24736e-08,2.73968e-08,-5.00556e-16,1.44062e-11,-7.71207e-17,0.000706445,1.17305e-09,2.37503e-12,7.69401e-13,-4.81354e-25,-2.63505e-17,-9.2198e-25,0.00067168,2.32365e-11,5.21732e-15,1.41474e-15,-2.84241e-30,-7.49441e-22,2.58727e-30,28-05-2024/LSIL/4538.png,LSIL
0.00189656,4.915e-09,2.07874e-10,1.82664e-10,3.4752099999999995e-20,9.28273e-16,7.696749999999999e-21,0.00583568,7.833e-07,6.69421e-09,1.62001e-08,1.59985e-16,9.16643e-12,5.35363e-17,0.000698581,9.33594e-11,9.15367e-14,1.45101e-13,1.47081e-26,-7.1808600000000005e-19,7.95728e-27,0.00075897,1.01437e-10,3.79931e-14,8.63435e-14,4.90583e-27,7.935500000000001e-19,-6.23925e-28,28-05-2024/LSIL/4539.png,LSIL
0.00246483,2.38192e-07,5.12089e-10,1.44836e-10,-3.52843e-20,-6.96523e-14,-1.7631899999999998e-20,0.00769464,2.93641e-06,2.93169e-08,1.43222e-08,-2.23622e-16,-2.42299e-11,-1.90056e-16,0.000688177,4.00491e-11,1.27315e-13,2.22402e-13,-3.55592e-26,-5.91988e-19,1.16657e-26,0.000801254,2.65928e-09,1.31614e-12,8.14692e-13,6.79253e-25,7.11668e-18,5.00289e-25,28-05-2024/LSIL/4540.png,LSIL
0.0017275,3.30045e-08,8.3878e-11,8.76197e-11,7.37038e-21,-1.58556e-14,-1.44919e-21,0.00398545,5.3806e-07,1.42504e-09,4.12105e-09,8.405820000000001e-18,-2.85814e-12,-5.392370000000001e-18,0.000711825,7.1623e-10,1.57502e-12,3.05685e-13,1.00105e-25,-7.56954e-19,-1.86998e-25,0.000775526,8.05637e-10,1.29711e-13,3.68274e-12,1.41911e-25,-8.30144e-17,2.54138e-24,28-05-2024/LSIL/4541.png,LSIL
0.00149579,8.60376e-09,2.93181e-11,2.80458e-13,7.937800000000001e-25,-2.59443e-17,1.29117e-25,0.00178465,5.07002e-08,4.47973e-10,7.56582e-11,-1.1250699999999999e-20,-1.61977e-14,8.2115e-21,0.000699836,2.27703e-12,3.51909e-14,8.93927e-15,1.5501600000000002e-28,1.34582e-20,3.3294600000000003e-29,0.000748074,9.09391e-11,1.55849e-13,2.97287e-13,4.02741e-26,2.8276900000000002e-18,4.9726999999999997e-26,28-05-2024/LSIL/4542.png,LSIL
0.00159059,7.71335e-08,1.43823e-10,1.13777e-11,-3.50965e-22,-2.86618e-15,2.97751e-22,0.00180485,9.83572e-08,1.06957e-09,2.45866e-10,-8.294549999999999e-20,-5.4428e-14,-9.495619999999999e-20,0.000730534,1.63891e-09,1.19741e-12,3.95193e-13,2.70834e-25,-3.1905e-18,2.35223e-26,0.000719201,2.89171e-12,2.80324e-13,2.9223e-13,7.581299999999999e-26,4.24151e-19,3.53289e-26,28-05-2024/LSIL/4543.png,LSIL
